LastPrice,Volume,Bid1Price,Bid1Volume,Ask1Price,Ask1Volume,FutureAvgPrice,Traded,Volume_increased,TradedPred
6061.6,3722,6060.4,3,6061.8,1,6061.12,0,1,0
6061.6,3722,6060.4,3,6061.6,1,6061,0,0,0
6061.6,3722,6060.4,3,6061.8,1,6060.88,0,0,0
6061.6,3722,6060.4,3,6061.6,2,6060.76,0,0,0
6061.6,3722,6060.4,3,6061.4,1,6060.64,0,0,0
6061.6,3722,6060.4,3,6061.4,1,6060.52,0,0,0
6061.6,3722,6060.4,3,6061.4,1,6060.4,0,0,0
6060.4,3723,6060.4,2,6061.4,2,6060.4,0,1,1
6060.4,3724,6060.4,1,6061.4,2,6060.4,0,1,1
6060.4,3724,6060.4,1,6061.4,1,6060.4,0,0,1
6060.4,3724,6060.6,2,6061.4,1,6060.4,0,0,0
6060.4,3724,6060.6,2,6061.4,2,6060.4,0,0,0
6060.4,3724,6060.6,2,6061.4,2,6060.4,0,0,0
6060.4,3724,6060.8,1,6061.4,2,6060.4,0,0,0
6060.4,3724,6060.6,2,6061.4,2,6060.36,0,0,0
6060.4,3724,6060.6,2,6061.4,2,6060.32,0,0,0
6060.4,3724,6060.6,2,6061.4,2,6060.28,0,0,1
6060.4,3724,6060.6,1,6061.4,2,6060.22,0,0,0
6060.4,3724,6060.4,1,6061.4,2,6060.16,0,0,0
6060.4,3724,6060.4,1,6061.4,2,6060.1,0,0,0
6060.4,3725,6059,2,6061.4,2,6060.04,0,1,0
6060.4,3725,6059.6,1,6061.2,1,6059.98,0,0,0
6060.4,3725,6060,1,6061.2,1,6059.92,0,0,0
6060.4,3725,6060,1,6061.2,1,6059.88,0,0,0
6060,3726,6059.8,1,6061.2,1,6059.8,0,1,0
6060,3726,6059.8,1,6061,1,6059.7,0,0,0
6060,3726,6059.4,1,6059.8,1,6059.52,0,0,0
6059.8,3727,6059.4,1,6061,1,6059.36,0,1,0
6059.8,3727,6059.6,1,6060.8,2,6059.2,0,0,0
6059.8,3727,6059.6,1,6060.8,1,6059.04,0,0,0
6059.8,3727,6060,2,6060.8,1,6058.88,0,0,0
6059.8,3727,6060,1,6060.8,1,6058.72,0,0,0
6059.8,3727,6059.8,1,6060,1,6058.56,0,0,0
6060,3728,6059.2,1,6060.8,1,6058.38,0,1,0
6059.2,3729,6059,2,6060.6,5,6058.26,0,1,0
6059,3731,6058.2,1,6060,1,6058.16,0,2,1
6058.2,3732,6057.2,1,6059.6,3,6058.14,0,1,1
6058.2,3732,6057.8,1,6059,2,6058.06,0,0,1
6058.2,3732,6058,1,6059,2,6057.9,0,0,1
6058.2,3732,6057.8,1,6058.6,1,6057.74,0,0,1
6058.2,3732,6057.6,1,6058.6,1,6057.58,0,0,1
6058.2,3732,6058,1,6059,2,6057.42,0,0,1
6058.2,3732,6058,1,6059,2,6057.26,0,0,1
6058.2,3732,6058,1,6058.8,1,6057.1,0,0,1
6058,3733,6057.4,1,6058.6,4,6056.96,0,1,0
6058,3733,6057.4,1,6058.4,2,6056.84,0,0,1
6058,3733,6057.4,1,6058.4,2,6056.72,0,0,1
6057.4,3734,6056.2,1,6058.2,1,6056.66,0,1,1
6056.6,3735,6056.4,3,6058,2,6056.64,1,1,1
6056.6,3735,6056.4,3,6058,2,6056.62,1,0,1
6056.6,3735,6056.4,2,6057.8,1,6056.6,0,0,1
6056.6,3735,6056.4,1,6057.8,1,6056.58,0,0,1
6056.6,3735,6056,3,6057,1,6056.56,0,0,1
6056.6,3735,6056.4,1,6057,1,6056.54,0,0,1
6056.6,3735,6056.2,1,6056.8,2,6056.52,0,0,1
6056.8,3737,6056,1,6056.8,1,6056.48,0,2,1
6056.8,3737,6056,1,6056.8,1,6056.44,0,0,1
6056.8,3737,6056.4,1,6056.8,1,6056.4,0,0,0
6056.4,3738,6056,1,6056.8,1,6056.4,0,1,0
6056.4,3738,6056.4,1,6056.8,1,6056.4,0,0,0
6056.4,3741,6056,1,6058,1,6056.4,0,3,0
6056.4,3741,6056,2,6057.6,5,6056.56,1,0,0
6056.4,3741,6056,1,6057.4,1,6056.72,1,0,0
6056.4,3741,6056.2,2,6057.4,1,6056.9,1,0,1
6056.4,3741,6056.2,2,6057.4,1,6057.1,1,0,1
6056.4,3741,6056.2,2,6057.6,2,6057.3,1,0,1
6056.4,3741,6056.2,2,6057.8,5,6057.5,1,0,1
6056.4,3741,6056.4,1,6057.8,3,6057.74,1,0,1
6056.4,3741,6056.2,3,6057.8,3,6057.98,1,0,1
6056.4,3741,6056.2,3,6057.4,1,6058.22,1,0,0
6056.4,3741,6056.4,1,6057.8,3,6058.46,1,0,0
6058,3745,6056.6,1,6058.4,1,6058.54,1,4,0
6058,3745,6056.8,4,6058.2,1,6058.62,1,0,0
6058.2,3746,6057.4,1,6058.4,1,6058.68,1,1,0
6058.4,3747,6058,1,6059.8,1,6058.72,1,1,0
6058.4,3747,6058.6,1,6059.6,3,6058.74,1,0,0
6058.4,3747,6059.2,1,6059.6,1,6058.76,1,0,0
6058.8,3749,6058.6,1,6061,1,6058.74,0,2,0
6058.8,3749,6059,1,6060.2,1,6058.72,0,0,0
6058.8,3749,6059,1,6059.8,1,6058.7,0,0,0
6058.8,3749,6058.6,1,6059.8,1,6058.68,0,0,0
6058.8,3749,6058.6,1,6059.8,1,6058.66,0,0,0
6058.8,3749,6058.6,1,6059.6,1,6058.64,0,0,0
6058.8,3749,6058.6,1,6059.4,1,6058.62,0,0,0
6058.8,3749,6058.6,1,6059.4,1,6058.6,0,0,0
6058.6,3750,6058.2,2,6059.4,1,6058.6,0,1,0
6058.6,3750,6057.4,1,6059.4,1,6058.6,0,0,0
6058.6,3750,6057.8,2,6059.6,1,6058.6,0,0,0
6058.6,3750,6058,1,6059.6,1,6058.6,0,0,0
6058.6,3750,6058,1,6059.6,1,6058.6,0,0,0
6058.6,3750,6058,1,6059.4,1,6058.6,0,0,0
6058.6,3750,6058.2,1,6059.4,1,6058.6,0,0,0
6058.6,3750,6058.2,1,6059.4,1,6058.6,0,0,0
6058.6,3750,6058.2,1,6059.4,1,6058.6,0,0,0
6058.6,3750,6058,1,6059.4,1,6058.6,0,0,0
6058.6,3750,6058,2,6059.4,1,6058.6,0,0,0
6058.6,3750,6058,2,6059.4,2,6058.6,0,0,0
6058.6,3750,6058,1,6059.4,2,6058.54,0,0,0
6058.6,3750,6058,1,6059.2,2,6058.48,0,0,0
6058.6,3750,6058,1,6059,1,6058.42,0,0,0
6058.6,3750,6058,1,6058.8,1,6058.36,0,0,0
6058.6,3750,6058,1,6058.6,1,6058.3,0,0,0
6058.6,3751,6058,1,6058.8,1,6058.24,0,1,0
6058.6,3751,6058,1,6058.6,1,6058.18,0,0,0
6058.6,3751,6058,1,6058.6,1,6058.12,0,0,0
6058.6,3751,6058,1,6058.6,1,6058.06,0,0,0
6058.6,3751,6058,1,6058.8,2,6058,0,0,0
6058,3752,6057.8,1,6058.8,2,6058,0,1,0
6058,3752,6057.8,1,6058,2,6058,0,0,0
6058,3752,6057.8,1,6058,2,6058,0,0,0
6058,3752,6057,2,6057.8,1,6058,0,0,0
6058,3752,6057.2,1,6057.8,1,6058,0,0,0
6058,3752,6057.2,1,6057.8,1,6057.86,0,0,0
6058,3752,6057.2,1,6057.8,2,6057.72,0,0,0
6058,3752,6057.2,1,6057.8,2,6057.58,0,0,0
6058,3752,6057.2,1,6057.8,2,6057.44,0,0,0
6058,3752,6056.4,1,6057.8,2,6057.3,0,0,0
6058,3752,6056.6,5,6057.8,2,6057.16,0,0,0
6058,3752,6056.8,1,6057.8,2,6057.02,0,0,0
6058,3752,6056.6,5,6057.8,2,6056.88,0,0,0
6058,3752,6056.6,4,6057.8,2,6056.74,0,0,0
6058,3752,6056.6,4,6057.8,2,6056.54,0,0,0
6056.6,3753,6056.6,3,6057.8,2,6056.48,0,1,1
6056.6,3753,6056.6,3,6057.6,1,6056.42,0,0,1
6056.6,3753,6056.6,3,6057.6,1,6056.36,0,0,1
6056.6,3753,6056.6,3,6057.6,1,6056.3,0,0,1
6056.6,3753,6056.6,3,6057.6,1,6056.24,0,0,1
6056.6,3754,6056.6,2,6057.6,3,6056.18,0,1,0
6056.6,3756,6056,1,6057.2,1,6056.12,0,2,0
6056.6,3756,6056,1,6057.2,1,6056.06,0,0,0
6056.6,3756,6056,1,6057.6,3,6056,0,0,0
6056,3757,6055.8,2,6056,1,6056,0,1,1
6056,3758,6055.8,2,6057.2,1,6056,0,1,1
6056,3758,6055.8,2,6057,3,6056,0,0,1
6056,3758,6055.8,2,6057,2,6056,0,0,1
6056,3758,6056.2,1,6057,1,6055.98,0,0,1
6056,3758,6055.8,2,6056.8,1,6055.96,0,0,1
6056,3758,6055.8,2,6056.8,1,6055.94,0,0,1
6056,3758,6055.8,2,6057,1,6055.92,0,0,1
6056,3758,6056,2,6057,1,6055.9,0,0,1
6056,3759,6056,2,6057,1,6055.88,0,1,1
6056,3759,6056,2,6057,1,6055.86,0,0,1
6056,3759,6056,2,6057,1,6055.84,0,0,0
6056,3759,6056,1,6057,1,6055.82,0,0,0
6056,3759,6055.8,2,6057,1,6055.8,0,0,0
6055.8,3760,6055.8,1,6057,1,6055.8,0,1,1
6055.8,3760,6055.8,1,6056.8,1,6055.8,0,0,1
6055.8,3760,6055.8,1,6056.6,1,6055.8,0,0,1
6055.8,3760,6055.8,1,6056.6,1,6055.8,0,0,0
6055.8,3760,6055.8,1,6056.4,1,6055.8,0,0,0
6055.8,3761,6055.8,1,6056.4,1,6055.8,0,1,0
6055.8,3761,6055.8,1,6056.4,1,6055.84,1,0,0
6055.8,3761,6055.8,1,6056.4,1,6055.88,1,0,0
6055.8,3762,6054.6,1,6056.4,2,6055.94,1,1,0
6055.8,3762,6054.8,5,6056.4,2,6056.02,1,0,0
6055.8,3762,6054.8,5,6056.4,1,6056.1,1,0,0
6055.8,3762,6055,1,6056.4,1,6056.18,1,0,0
6055.8,3762,6055.2,1,6056.4,1,6056.26,1,0,0
6055.8,3762,6055.2,1,6056.2,2,6056.34,1,0,0
6055.8,3762,6055.2,1,6056.2,2,6056.38,1,0,0
6055.8,3762,6055.4,1,6056.2,2,6056.42,1,0,0
6056.2,3764,6055.4,1,6056.4,1,6056.42,1,2,0
6056.2,3764,6055.6,2,6056.4,1,6056.42,1,0,0
6056.4,3765,6055.8,1,6056.6,1,6056.4,0,1,0
6056.6,3766,6056,1,6057.6,1,6056.36,0,1,0
6056.6,3766,6056.2,1,6057.8,1,6056.32,0,0,0
6056.6,3766,6056.2,1,6057.8,1,6056.28,0,0,0
6056.6,3766,6056.2,1,6057.8,1,6056.24,0,0,0
6056.6,3766,6056.2,1,6057.6,1,6056.2,0,0,0
6056.2,3767,6056,3,6057.6,1,6056.2,0,1,0
6056.2,3767,6056.2,1,6057.6,1,6056.2,0,0,0
6056.2,3767,6056,2,6057.6,1,6056.2,0,0,0
6056.2,3767,6056,2,6057.4,1,6056.2,0,0,0
6056.2,3767,6056,2,6057,1,6056.2,0,0,0
6056.2,3767,6056,2,6057.4,1,6056.2,0,0,0
6056.2,3767,6056.2,1,6057,1,6056.2,0,0,0
6056.2,3767,6055.6,1,6057,1,6056.2,0,0,0
6056.2,3767,6055.8,1,6057,1,6056.2,0,0,0
6056.2,3767,6055.8,1,6056.8,1,6056.14,0,0,0
6056.2,3767,6055.6,1,6056.8,1,6056.08,0,0,0
6056.2,3767,6055.6,1,6056.6,1,6056.02,0,0,0
6056.2,3767,6055.6,1,6056.6,1,6055.96,0,0,0
6056.2,3767,6055.6,1,6056.6,1,6056.06,0,0,0
6056.2,3767,6055.6,1,6056.6,1,6056.16,0,0,0
6056.2,3767,6055.6,1,6056.6,1,6056.26,1,0,0
6056.2,3767,6055.6,1,6056.6,1,6056.36,1,0,0
6056.2,3767,6055.6,2,6056.6,1,6056.46,1,0,0
6056.2,3767,6055.6,2,6055.8,2,6056.56,1,0,0
6055.6,3770,6055.6,1,6056.6,1,6056.72,1,3,0
6055.6,3770,6055.6,1,6056.8,1,6056.88,1,0,0
6055.6,3770,6055.8,1,6057.4,1,6057.04,1,0,0
6055.6,3770,6055.8,1,6057.2,2,6057.2,1,0,0
6057.2,3771,6055.6,1,6057.2,1,6057.2,0,1,0
6057.2,3771,6055.8,4,6057.6,1,6057.2,0,0,0
6057.2,3771,6056,1,6057.8,1,6057.2,0,0,0
6057.2,3771,6056.2,1,6057.6,2,6057.2,0,0,0
6057.2,3771,6056.2,1,6057.6,2,6057.2,0,0,0
6057.2,3771,6056.2,1,6057.6,2,6057.2,0,0,0
6057.2,3771,6056.2,1,6057.4,1,6057.1,0,0,0
6057.2,3771,6056.4,1,6057.6,2,6057,0,0,0
6057.2,3771,6056.4,1,6057.4,1,6056.9,0,0,0
6057.2,3771,6056.2,1,6057.8,1,6056.8,0,0,0
6057.2,3771,6056.2,1,6057.6,1,6056.7,0,0,0
6057.2,3771,6056.2,1,6057.6,1,6056.6,0,0,0
6057.2,3771,6056.2,1,6057.6,1,6056.5,0,0,0
6057.2,3771,6056.2,1,6057.6,1,6056.4,0,0,0
6057.2,3771,6056.2,2,6057.6,1,6056.44,0,0,0
6057.2,3771,6056.2,3,6057.6,1,6056.48,0,0,0
6056.2,3773,6056.2,1,6057.6,2,6056.62,1,2,1
6056.2,3773,6056.2,1,6057.4,1,6056.76,1,0,1
6056.2,3773,6056.2,1,6057.2,1,6056.9,1,0,1
6056.2,3773,6056.2,1,6057.2,1,6057.06,1,0,1
6056.2,3773,6056.2,1,6057.2,1,6057.22,1,0,1
6056.2,3773,6056.2,1,6057.2,1,6057.38,1,0,1
6056.2,3773,6056.2,1,6057.6,1,6057.54,1,0,1
6056.2,3773,6056.4,2,6057.6,1,6057.7,1,0,1
6057.6,3774,6056.6,2,6057.8,1,6057.72,1,1,0
6057.6,3774,6056.8,1,6057.8,1,6057.74,1,0,0
6057.6,3774,6056.8,2,6057.8,1,6057.76,1,0,0
6057.6,3774,6056.8,2,6057.8,1,6057.78,1,0,0
6057.6,3774,6056.8,2,6057.8,1,6057.8,1,0,0
6057.8,3775,6057.2,1,6058,2,6057.8,0,1,0
6057.8,3775,6057.2,1,6060.2,1,6057.8,0,0,0
6057.8,3775,6057.4,1,6059,1,6057.8,1,0,0
6057.8,3775,6057.4,1,6058.8,2,6057.8,0,0,0
6057.8,3775,6057.4,1,6058.8,2,6057.8,0,0,0
6057.8,3775,6056.8,2,6058.8,2,6057.8,0,0,0
6057.8,3775,6057,5,6057.8,1,6057.8,0,0,0
6057.8,3775,6057,4,6057.8,1,6057.8,0,0,0
6057.8,3775,6057,2,6057.8,1,6057.8,0,0,0
6057.8,3775,6057,2,6057.8,2,6057.72,0,0,0
6057.8,3775,6057,3,6057.8,2,6057.62,0,0,0
6057.8,3775,6057,4,6057.8,2,6057.48,0,0,0
6057.8,3775,6057,4,6057.8,2,6057.34,0,0,0
6057.8,3775,6057,4,6057.6,1,6057.2,0,0,0
6057.8,3775,6057,4,6057.6,1,6057.06,0,0,0
6057.8,3775,6057,4,6057.8,2,6056.92,0,0,0
6057.8,3775,6057,5,6057.8,2,6056.78,0,0,0
6057.8,3775,6057,5,6057.8,2,6056.64,0,0,0
6057.8,3775,6057,6,6057.8,2,6056.5,0,0,0
6057,3776,6057,5,6057.8,2,6056.44,0,1,1
6056.8,3782,6056.4,1,6057.6,1,6056.4,0,6,1
6056.4,3783,6055.4,1,6057.4,4,6056.24,0,1,1
6056.4,3783,6055.8,1,6057,1,6056.06,0,0,1
6056.4,3783,6055.8,1,6057,1,6055.88,0,0,1
6056.4,3783,6055.6,2,6056.6,1,6055.7,0,0,1
6056.4,3783,6054.6,1,6056.4,1,6055.52,0,0,1
6056.4,3783,6054.8,2,6056.4,1,6055.34,0,0,1
6056.4,3783,6055.4,1,6056.4,1,6055.16,0,0,1
6056.4,3783,6054.8,2,6056.2,1,6054.98,0,0,1
6056.4,3783,6054.8,2,6056,1,6054.8,0,0,1
6056.4,3783,6054.8,2,6056,1,6054.62,0,0,1
6054.8,3785,6054.6,3,6056,1,6054.6,0,2,1
6054.6,3788,6054,1,6055.6,1,6054.64,1,3,1
6054.6,3788,6054.4,1,6055.2,1,6054.7,1,0,1
6054.6,3788,6054,3,6055.2,1,6054.76,1,0,1
6054.6,3788,6054,3,6055.2,1,6054.82,1,0,1
6054.6,3788,6054,3,6055.2,1,6054.88,1,0,1
6054.6,3788,6054.2,1,6055.2,1,6054.94,1,0,1
6054.6,3788,6054.2,1,6055.2,1,6055,1,0,1
6054.6,3788,6054,3,6055,1,6055.06,1,0,1
6054.6,3788,6054,3,6055.2,1,6055.12,1,0,1
6054.6,3788,6054.2,1,6055.2,1,6055.18,1,0,1
6055,3790,6055.2,1,6055.8,1,6055.2,1,2,0
6055.2,3791,6054,1,6055.2,1,6055.2,0,1,0
6055.2,3792,6054.2,3,6055.6,1,6055.18,0,1,1
6055.2,3792,6054.4,1,6055.6,1,6055.16,0,0,0
6055.2,3792,6054.4,1,6055.4,2,6055.14,0,0,0
6055.2,3792,6054.2,3,6055.4,2,6055.12,0,0,0
6055.2,3792,6054.2,3,6055.2,1,6055.1,0,0,0
6055.2,3792,6054.2,1,6055.2,1,6054.98,0,0,0
6055.2,3792,6054,1,6055.2,1,6054.86,0,0,0
6055.2,3792,6054,1,6055,1,6054.74,0,0,0
6055.2,3792,6054,1,6055,1,6054.62,0,0,0
6055.2,3792,6054,1,6055,2,6054.5,0,0,0
6055,3793,6054,1,6055,1,6054.4,0,1,0
6055,3793,6054,1,6055,1,6054.3,0,0,1
6055,3793,6054.2,2,6055,1,6054.22,0,0,1
6055,3793,6054,1,6054.8,1,6054.14,0,0,1
6055,3793,6054,1,6054.6,1,6054.06,0,0,1
6054,3794,6053.2,1,6054.6,1,6054.08,1,1,1
6054,3794,6053.6,2,6054.6,1,6054.1,1,0,1
6054,3794,6053.8,1,6054.6,1,6054.12,1,0,1
6054,3794,6053.8,1,6054.4,1,6054.14,1,0,1
6054,3794,6053.6,1,6054.4,1,6054.16,1,0,1
6054,3794,6053.6,1,6054.4,2,6054.18,1,0,1
6054,3794,6053.6,1,6054.2,1,6054.2,1,0,1
6054.2,3795,6053.6,1,6054.4,1,6054.2,0,1,0
6054.2,3795,6053.6,1,6054.4,1,6054.2,0,0,0
6054.2,3795,6053.6,1,6054.4,1,6054.16,0,0,1
6054.2,3795,6053.4,1,6054,1,6054.18,0,0,1
6054.2,3795,6053.4,1,6054.4,1,6054.2,0,0,0
6054.2,3795,6053.4,1,6054.4,1,6054.22,1,0,0
6054.2,3795,6053.4,1,6054.4,2,6054.24,1,0,0
6054.2,3795,6053.4,1,6054,1,6054.26,1,0,0
6054.2,3795,6053.4,1,6054,1,6054.28,1,0,0
6054.2,3795,6053.4,1,6053.8,1,6054.3,1,0,0
6054.2,3795,6053.4,1,6053.8,2,6054.32,1,0,0
6054.2,3795,6053.4,1,6053.8,3,6054.34,1,0,0
6053.8,3797,6053.4,1,6053.6,1,6054.42,1,2,1
6054.4,3800,6053.6,1,6054.6,1,6054.44,1,3,0
6054.4,3800,6053.6,1,6054.6,1,6054.46,1,0,0
6054.4,3800,6053.6,1,6054.6,1,6054.48,1,0,0
6054.4,3800,6053.6,1,6054.4,1,6054.5,1,0,0
6054.4,3800,6053.6,2,6054.4,1,6054.52,1,0,0
6054.4,3800,6053.6,2,6054.6,1,6054.54,1,0,0
6054.4,3800,6053.6,2,6054.6,1,6054.56,1,0,0
6054.4,3800,6053.8,2,6054.6,1,6054.58,1,0,0
6054.4,3800,6053.8,2,6054.6,1,6054.6,1,0,0
6054.6,3801,6053.8,2,6056,1,6054.6,0,1,0
6054.6,3801,6054.2,1,6055.4,1,6054.6,0,0,0
6054.6,3801,6053.8,2,6055.4,1,6054.6,0,0,0
6054.6,3801,6054,1,6055.4,1,6054.6,0,0,0
6054.6,3801,6053.6,1,6055.4,2,6054.6,0,0,0
6054.6,3801,6054,2,6055.2,1,6054.68,1,0,0
6054.6,3801,6054.2,1,6055.2,1,6054.76,1,0,0
6054.6,3801,6054,1,6055.2,1,6054.84,1,0,0
6054.6,3801,6053.6,1,6055,1,6054.92,1,0,0
6054.6,3801,6053.6,1,6055,1,6055.04,1,0,0
6054.6,3801,6053.8,1,6055,1,6055.16,1,0,0
6054.6,3801,6054,2,6055.2,1,6055.28,1,0,0
6054.6,3801,6054.2,1,6055.4,1,6055.4,1,0,0
6054.6,3801,6053.6,1,6055.4,1,6055.52,1,0,0
6054.6,3801,6053.8,4,6055.4,1,6055.64,1,0,0
6055.4,3802,6053.8,4,6055.6,1,6055.68,1,1,0
6055.4,3802,6054,1,6055.4,1,6055.72,1,0,0
6055.4,3802,6054.2,1,6055.4,1,6055.76,1,0,0
6055.4,3803,6054.4,2,6055.8,3,6055.8,1,1,0
6055.8,3805,6054.6,1,6056,1,6055.8,0,2,0
6055.8,3805,6055,3,6056,1,6055.8,0,0,0
6055.8,3805,6055,1,6056,1,6055.8,0,0,0
6055.8,3805,6055,1,6057,1,6055.8,0,0,0
6055.8,3805,6055.2,1,6056.8,5,6055.8,0,0,0
6055.8,3805,6055,1,6056.8,5,6055.8,0,0,0
6055.8,3805,6055,2,6056.8,5,6055.8,0,0,0
6055.8,3805,6055.2,1,6056.8,5,6055.8,1,0,0
6055.8,3805,6055.4,1,6056.8,4,6055.8,0,0,0
6055.8,3805,6055.4,1,6056.8,4,6055.8,0,0,0
6055.8,3805,6055.2,1,6056.8,4,6055.8,0,0,0
6055.8,3805,6055.2,1,6056.8,6,6055.8,0,0,0
6055.8,3805,6055.2,1,6056.2,1,6055.8,0,0,0
6055.8,3805,6055,1,6056,1,6055.8,0,0,0
6055.8,3805,6055,1,6056,1,6055.72,0,0,0
6055.8,3805,6055,1,6056,1,6055.64,0,0,0
6055.8,3805,6055,2,6056,1,6055.56,0,0,0
6055.8,3805,6055,2,6056.2,1,6055.48,0,0,0
6055.8,3805,6055,2,6056,1,6055.4,0,0,0
6055.8,3805,6055,2,6056.2,1,6055.32,0,0,0
6055.8,3805,6055,2,6056.2,2,6055.24,0,0,0
6055.8,3805,6055,2,6056,1,6055.18,0,0,0
6055.8,3805,6055,2,6056,1,6055.2,0,0,0
6055.8,3805,6055,2,6056,2,6055.22,0,0,0
6055,3806,6055,1,6056,2,6055.32,1,1,1
6055,3806,6055,1,6056,2,6055.42,1,0,1
6055,3806,6055,1,6056,2,6055.52,1,0,1
6055,3806,6055.2,1,6056,2,6055.62,1,0,1
6055,3806,6055.2,1,6056,1,6055.7,1,0,1
6055,3806,6055.2,1,6056,2,6055.78,1,0,1
6055,3806,6055.2,1,6056,3,6055.86,1,0,1
6055.2,3807,6055,1,6056,3,6055.92,1,1,0
6056,3809,6055,1,6056,1,6055.9,0,2,0
6056,3809,6055,1,6056,3,6055.88,0,0,0
6056,3809,6055,1,6055.8,1,6055.86,0,0,0
6056,3809,6055,1,6056,3,6055.76,0,0,0
6056,3809,6055,1,6055.8,1,6055.66,0,0,0
6056,3809,6055,1,6055.8,1,6055.56,0,0,0
6055.8,3810,6055,1,6056,2,6055.48,0,1,0
6055.8,3810,6055,1,6056,3,6055.4,0,0,0
6055.8,3810,6055,1,6056,4,6055.32,0,0,0
6055.8,3810,6055,1,6056,4,6055.24,0,0,0
6055.8,3810,6055,1,6055.6,1,6055.16,0,0,0
6055.8,3810,6055,1,6055.6,1,6055.08,0,0,0
6055.8,3810,6055,1,6056,4,6055,0,0,0
6055,3811,6053.8,2,6055.6,1,6055,0,1,1
6055,3811,6054.4,1,6056,4,6055,0,0,1
6055,3811,6054.4,1,6056,3,6055,0,0,1
6055,3811,6054.4,2,6055.8,1,6054.94,0,0,1
6055,3811,6054.8,1,6055.8,1,6054.88,0,0,1
6055,3811,6054.8,1,6055.8,1,6054.82,0,0,1
6055,3811,6054.8,1,6055.2,1,6054.76,0,0,1
6055,3811,6054.4,1,6055.2,1,6054.7,0,0,1
6055,3811,6054.4,1,6055.2,1,6054.64,0,0,1
6055,3811,6054.4,1,6055.4,1,6054.58,0,0,1
6055,3811,6054.4,1,6055.4,1,6054.52,0,0,1
6055,3811,6054.4,1,6055.6,3,6054.46,0,0,0
6055,3811,6054.4,1,6055.6,3,6054.4,0,0,0
6054.4,3812,6054,2,6055.6,3,6054.4,0,1,1
6054.4,3812,6054,1,6055.2,1,6054.4,0,0,1
6054.4,3812,6053.2,1,6054.8,1,6054.36,0,0,1
6054.4,3812,6053.6,1,6054.8,1,6054.36,0,0,1
6054.4,3812,6053.6,1,6054.6,1,6054.36,0,0,1
6054.4,3812,6053.6,1,6054.6,2,6054.38,0,0,1
6054.4,3812,6053.8,2,6054.4,1,6054.4,0,0,1
6054.4,3812,6053.6,1,6054.4,1,6054.42,1,0,1
6054.4,3812,6053.6,1,6054.2,2,6054.44,1,0,1
6054.4,3812,6053.6,1,6054.2,2,6054.46,1,0,1
6054.4,3812,6053.6,1,6054.2,2,6054.48,1,0,1
6054.4,3812,6053.8,2,6054.2,2,6054.5,1,0,0
6054,3815,6053.8,2,6054.4,1,6054.56,1,3,1
6054.4,3816,6054,3,6054.6,1,6054.58,1,1,0
6054.4,3816,6054.2,1,6054.6,1,6054.6,1,0,0
6054.6,3817,6054.2,1,6055.4,1,6054.6,0,1,0
6054.6,3817,6054,2,6055.8,1,6054.6,0,0,0
6054.6,3817,6054.4,1,6055.6,2,6054.6,0,0,0
6054.6,3817,6054.2,1,6055.4,1,6054.6,0,0,0
6054.6,3817,6054.2,1,6055.4,1,6054.6,0,0,0
6054.6,3817,6054.2,1,6055,1,6054.6,0,0,0
6054.6,3817,6054.2,1,6055,1,6054.6,0,0,0
6054.6,3817,6054.2,1,6055,1,6054.6,0,0,0
6054.6,3817,6054.2,1,6055,2,6054.6,0,0,0
6054.6,3817,6054,1,6055,2,6054.6,0,0,0
6054.6,3817,6054,1,6054.8,1,6054.62,1,0,0
6054.6,3817,6054,1,6054.8,1,6054.64,1,0,0
6054.6,3817,6054,1,6054.8,1,6054.66,1,0,0
6054.6,3817,6054,1,6054.8,1,6054.68,1,0,0
6054.6,3817,6054,1,6054.8,1,6054.7,1,0,0
6054.6,3817,6054,1,6054.8,1,6054.72,1,0,0
6054.6,3817,6054,1,6054.8,2,6054.74,1,0,0
6054.6,3817,6054,1,6054.8,2,6054.76,1,0,0
6054.6,3817,6054,1,6054.8,2,6054.78,1,0,0
6054.6,3817,6054,1,6054.8,1,6054.8,1,0,0
6054.8,3818,6054.2,1,6054.8,1,6054.78,0,1,0
6054.8,3818,6054.2,1,6054.8,1,6054.84,1,0,0
6054.8,3818,6054.4,1,6054.8,1,6054.9,1,0,0
6054.8,3818,6054.4,1,6054.8,2,6054.96,1,0,0
6054.8,3818,6053.2,1,6054.8,2,6055.06,1,0,0
6054.8,3818,6053.6,1,6054.6,1,6055.22,1,0,0
6054.8,3818,6053.6,1,6054.6,1,6055.38,1,0,0
6054.8,3818,6053.6,1,6054.6,1,6055.54,1,0,0
6054.8,3818,6053.6,1,6054.6,1,6055.7,1,0,0
6054.8,3818,6053.8,2,6054.6,1,6055.86,1,0,0
6054.6,3819,6054.6,1,6054.8,1,6056.04,1,1,0
6055.4,3822,6054.6,1,6055.8,1,6056.14,1,3,0
6055.4,3822,6054.8,2,6055.8,1,6056.24,1,0,0
6055.4,3822,6055.2,1,6055.8,1,6056.34,1,0,0
6055.8,3823,6055.4,5,6056.4,1,6056.4,1,1,0
6056.4,3825,6055.6,1,6056.8,1,6056.42,1,2,0
6056.4,3825,6055.4,2,6056.6,1,6056.44,1,0,0
6056.4,3825,6055.4,2,6056.6,1,6056.46,1,0,0
6056.4,3825,6054.6,2,6056.6,1,6056.48,1,0,0
6056.4,3825,6055,3,6056.6,1,6056.5,1,0,0
