,Time,LastPrice,Volume,Bid1Price,Bid1Volume,Ask1Price,Ask1Volume,Spread,Depth Ratio,OBl,PredAvgPrice,TradedLSTM,TradedML
3325,5/16/2023 10:02,6061.4,1656,6061,1,6062,2,1,0.5,-0.333333333,6060.8174,1,0
3326,5/16/2023 10:02,6060.4,1663,6060.2,1,6061.8,1,1.6,1,0,6060.85,0,0
3327,5/16/2023 10:02,6060.4,1663,6060.4,1,6061.4,2,1,0.5,-0.333333333,6060.8203,0,0
3328,5/16/2023 10:02,6060.8,1664,6060.2,1,6061.2,1,1,1,0,6060.7793,0,0
3329,5/16/2023 10:02,6060.8,1664,6060.6,2,6061.4,1,0.8,2,0.333333333,6060.756,0,0
3330,5/16/2023 10:02,6060.8,1664,6060.2,1,6061.6,1,1.4,1,0,6060.7314,0,0
3331,5/16/2023 10:02,6060.8,1664,6060.4,1,6061.6,1,1.2,1,0,6060.7085,0,0
3332,5/16/2023 10:02,6060.8,1664,6060.6,1,6061.8,1,1.2,1,0,6060.6865,0,0
3333,5/16/2023 10:02,6060.8,1664,6060.6,1,6061.6,2,1,0.5,-0.333333333,6060.667,0,0
3334,5/16/2023 10:02,6060.8,1664,6060.2,1,6061.6,2,1.4,0.5,-0.333333333,6060.6494,0,0
3335,5/16/2023 10:03,6060.8,1664,6060.2,1,6061.6,2,1.4,0.5,-0.333333333,6060.6323,0,0
3336,5/16/2023 10:03,6060.2,1665,6060,8,6061.4,1,1.4,8,0.777777778,6060.6187,0,0
3337,5/16/2023 10:03,6060.2,1665,6060.2,1,6061,1,0.8,1,0,6060.5684,0,0
3338,5/16/2023 10:03,6060.2,1665,6060.2,1,6061,3,0.8,0.333333333,-0.5,6060.5127,0,0
3339,5/16/2023 10:03,6060.2,1665,6060,8,6061,3,1,2.666666667,0.454545455,6060.4546,0,0
3340,5/16/2023 10:03,6060.2,1665,6060,8,6060.6,1,0.6,8,0.777777778,6060.3955,0,0
3341,5/16/2023 10:03,6060,1666,6060,7,6060.2,1,0.2,7,0.75,6060.339,0,0
3342,5/16/2023 10:03,6060,1673,6059.4,1,6059.8,1,0.4,1,0,6060.271,0,0
3343,5/16/2023 10:03,6060,1674,6059.4,1,6060,1,0.6,1,0,6060.205,0,0
3344,5/16/2023 10:03,6060,1674,6059.4,1,6061,2,1.6,0.5,-0.333333333,6060.142,0,0
3345,5/16/2023 10:03,6060,1674,6059.4,1,6060,1,0.6,1,0,6060.0825,0,0
3346,5/16/2023 10:03,6060,1674,6059.4,1,6060.2,2,0.8,0.5,-0.333333333,6060.0273,0,0
3347,5/16/2023 10:03,6059.2,1676,6059,2,6060.2,3,1.2,0.666666667,-0.2,6059.978,0,0
3348,5/16/2023 10:03,6059.2,1676,6059,2,6059.8,1,0.8,2,0.333333333,6059.883,0,0
3349,5/16/2023 10:03,6059.2,1676,6059,2,6059.8,1,0.8,2,0.333333333,6059.784,0,0
3350,5/16/2023 10:03,6058.8,1679,6058.6,1,6059.6,2,1,0.5,-0.333333333,6059.683,0,0
3351,5/16/2023 10:03,6058.8,1679,6059,1,6059.4,3,0.4,0.333333333,-0.5,6059.56,0,0
3352,5/16/2023 10:03,6058.8,1680,6058.6,1,6059,1,0.4,1,0,6059.4375,0,0
3353,5/16/2023 10:03,6059,1681,6058.6,1,6059.4,3,0.8,0.333333333,-0.5,6059.3174,0,0
3354,5/16/2023 10:03,6058.6,1682,6058,3,6059.4,2,1.4,1.5,0.2,6059.2163,0,0
3355,5/16/2023 10:03,6058.6,1682,6058.2,1,6059.4,3,1.2,0.333333333,-0.5,6059.099,0,0
3356,5/16/2023 10:03,6058.6,1682,6058.2,1,6059.4,1,1.2,1,0,6058.989,0,0
3357,5/16/2023 10:03,6058.6,1682,6058.2,1,6059,2,0.8,0.5,-0.333333333,6058.885,0,1
3358,5/16/2023 10:03,6058.2,1683,6058,3,6059,1,1,3,0.5,6058.7896,0,0
3359,5/16/2023 10:03,6058,1684,6058,2,6058.6,1,0.6,2,0.333333333,6058.678,0,0
3360,5/16/2023 10:03,6058,1684,6058,2,6058.4,2,0.4,1,0,6058.5586,0,0
3361,5/16/2023 10:03,6058,1686,6057.8,1,6058,1,0.2,1,0,6058.443,0,0
3362,5/16/2023 10:03,6058,1686,6057.8,1,6058,2,0.2,0.5,-0.333333333,6058.3345,0,0
3363,5/16/2023 10:03,6058,1686,6057.8,1,6058,2,0.2,0.5,-0.333333333,6058.2334,0,0
3364,5/16/2023 10:03,6057.8,1687,6057.6,3,6058,1,0.4,3,0.5,6058.1416,0,0
3365,5/16/2023 10:03,6057.8,1687,6057.6,3,6058,1,0.4,3,0.5,6058.046,0,0
3366,5/16/2023 10:03,6057.8,1687,6057.6,3,6058,1,0.4,3,0.5,6057.958,0,0
3367,5/16/2023 10:03,6057.6,1688,6057.6,2,6057.8,1,0.2,2,0.333333333,6057.8774,0,0
3368,5/16/2023 10:03,6057.6,1690,6055.8,1,6057.6,4,1.8,0.25,-0.6,6057.7935,0,0
3369,5/16/2023 10:03,6057.6,1690,6056.4,2,6057.4,4,1,0.5,-0.333333333,6057.7153,0,0
3370,5/16/2023 10:03,6057.6,1690,6056.4,2,6057.4,1,1,2,0.333333333,6057.6436,0,0
3371,5/16/2023 10:03,6057.6,1690,6056.4,2,6057.2,1,0.8,2,0.333333333,6057.579,0,0
3372,5/16/2023 10:03,6057.6,1690,6056.4,2,6057.2,2,0.8,1,0,6057.522,0,0
3373,5/16/2023 10:03,6057.6,1690,6056.4,2,6057,1,0.6,2,0.333333333,6057.472,0,0
3374,5/16/2023 10:03,6057.6,1690,6056.4,2,6057,2,0.6,1,0,6057.4297,0,0
3375,5/16/2023 10:03,6057.6,1690,6056.4,2,6057,3,0.6,0.666666667,-0.2,6057.3936,0,0
3376,5/16/2023 10:03,6056.4,1695,6056.4,1,6057.4,1,1,1,0,6057.3643,0,1
3377,5/16/2023 10:03,6056.4,1695,6056.4,1,6057.2,1,0.8,1,0,6057.2637,0,1
3378,5/16/2023 10:03,6057.4,1697,6056.4,1,6057.6,2,1.2,0.5,-0.333333333,6057.1543,0,0
3379,5/16/2023 10:03,6057.6,1699,6056.4,1,6058.2,1,1.8,1,0,6057.104,0,0
3380,5/16/2023 10:03,6057.6,1699,6056.8,1,6057.8,1,1,1,0,6057.0776,0,0
3381,5/16/2023 10:03,6057.8,1700,6057.2,2,6058.2,1,1,2,0.333333333,6057.065,1,0
3382,5/16/2023 10:03,6057.8,1700,6057.4,1,6059,1,1.6,1,0,6057.074,1,0
3383,5/16/2023 10:03,6057.8,1700,6057.4,1,6058.8,3,1.4,0.333333333,-0.5,6057.095,1,0
3384,5/16/2023 10:03,6057.8,1700,6057.4,1,6058.8,3,1.4,0.333333333,-0.5,6057.123,1,0
3385,5/16/2023 10:03,6057.8,1700,6057.4,1,6058.8,1,1.4,1,0,6057.1553,1,0
3386,5/16/2023 10:03,6057.4,1701,6057.2,2,6058.8,1,1.6,2,0.333333333,6057.1904,1,0
3387,5/16/2023 10:03,6057.4,1701,6057.2,1,6058.6,4,1.4,0.25,-0.6,6057.202,1,0
3388,5/16/2023 10:03,6057.4,1701,6057,1,6058.4,2,1.4,0.5,-0.333333333,6057.209,1,0
3389,5/16/2023 10:03,6057.4,1701,6056.6,2,6058,1,1.4,2,0.333333333,6057.2114,0,0
3390,5/16/2023 10:03,6057.4,1701,6056.6,2,6058,1,1.4,2,0.333333333,6057.211,0,0
3391,5/16/2023 10:03,6057.4,1701,6056.8,1,6058.2,2,1.4,0.5,-0.333333333,6057.208,0,0
3392,5/16/2023 10:03,6057.4,1701,6056.8,1,6058.2,1,1.4,1,0,6057.204,0,0
3393,5/16/2023 10:03,6057.4,1701,6056.8,1,6058.2,1,1.4,1,0,6057.1987,0,0
3394,5/16/2023 10:03,6057.4,1701,6057,2,6058.2,1,1.2,2,0.333333333,6057.1934,0,0
3395,5/16/2023 10:03,6057.4,1701,6057.2,1,6058.2,1,1,1,0,6057.187,0,0
3396,5/16/2023 10:03,6057.4,1701,6057.2,1,6058.2,1,1,1,0,6057.181,0,0
3397,5/16/2023 10:03,6057.4,1701,6057.2,1,6058,1,0.8,1,0,6057.176,0,0
3398,5/16/2023 10:03,6057.4,1701,6057.2,1,6058,2,0.8,0.5,-0.333333333,6057.1704,0,0
3399,5/16/2023 10:03,6057.4,1701,6057.2,1,6058,2,0.8,0.5,-0.333333333,6057.1655,0,0
3400,5/16/2023 10:03,6057.4,1701,6056.6,2,6058,3,1.4,0.666666667,-0.2,6057.161,0,0
3401,5/16/2023 10:03,6057.4,1701,6056.6,2,6057.8,2,1.2,1,0,6057.1577,0,0
3402,5/16/2023 10:03,6057.4,1701,6056.6,2,6057.8,2,1.2,1,0,6057.154,0,0
3403,5/16/2023 10:03,6057.4,1701,6056.6,2,6057.4,1,0.8,2,0.333333333,6057.151,0,0
3404,5/16/2023 10:03,6057.4,1701,6056.6,1,6057.2,3,0.6,0.333333333,-0.5,6057.1475,0,0
3405,5/16/2023 10:03,6057.4,1701,6056.6,1,6057.2,1,0.6,1,0,6057.1455,0,0
3406,5/16/2023 10:03,6057.4,1701,6056.6,1,6057.2,1,0.6,1,0,6057.144,0,0
3407,5/16/2023 10:03,6057.4,1701,6056.6,1,6057.2,1,0.6,1,0,6057.143,0,0
3408,5/16/2023 10:03,6056.6,1702,6056.4,1,6057.2,1,0.8,1,0,6057.1416,0,0
3409,5/16/2023 10:03,6057.2,1703,6056.4,1,6057.6,1,1.2,1,0,6057.0894,0,0
3410,5/16/2023 10:03,6057.2,1703,6056.4,1,6057.4,1,1,1,0,6057.0674,0,0
3411,5/16/2023 10:03,6056.4,1704,6055.8,1,6057.4,1,1.6,1,0,6057.046,0,0
3412,5/16/2023 10:03,6056.4,1704,6056,2,6057.4,1,1.4,2,0.333333333,6056.9756,0,0
3413,5/16/2023 10:03,6056.4,1704,6056,2,6057,1,1,2,0.333333333,6056.899,0,0
3414,5/16/2023 10:03,6056.4,1704,6056,1,6057,1,1,1,0,6056.8174,0,0
3415,5/16/2023 10:03,6056.4,1704,6056,1,6057.4,1,1.4,1,0,6056.7363,0,0
3416,5/16/2023 10:03,6056.4,1704,6056,1,6057.2,1,1.2,1,0,6056.6562,0,0
3417,5/16/2023 10:03,6056,1705,6055.8,1,6057,1,1.2,1,0,6056.5806,0,0
3418,5/16/2023 10:03,6056,1705,6055.8,1,6056.6,1,0.8,1,0,6056.4844,0,0
3419,5/16/2023 10:03,6056,1705,6055.8,1,6056.6,1,0.8,1,0,6056.389,0,0
3420,5/16/2023 10:03,6055.8,1706,6055,2,6056.2,1,1.2,2,0.333333333,6056.297,0,0
3421,5/16/2023 10:03,6055.8,1706,6055,2,6055.8,1,0.8,2,0.333333333,6056.198,0,0
3422,5/16/2023 10:03,6055,1708,6054.2,1,6055.8,1,1.6,1,0,6056.1025,0,0
3423,5/16/2023 10:03,6055,1708,6055.4,1,6055.6,7,0.2,0.142857143,-0.75,6055.962,0,0
3424,5/16/2023 10:03,6054.4,1710,6053.2,1,6055.4,1,2.2,1,0,6055.8193,0,0
3425,5/16/2023 10:03,6054.4,1710,6054,1,6055.2,2,1.2,0.5,-0.333333333,6055.6396,0,0
3426,5/16/2023 10:03,6054.4,1710,6054.4,3,6055.4,1,1,3,0.5,6055.459,0,0
3427,5/16/2023 10:03,6054.4,1710,6054,1,6055.2,1,1.2,1,0,6055.2817,0,0
3428,5/16/2023 10:03,6054.4,1710,6054.2,1,6055.2,1,1,1,0,6055.1123,0,0
3429,5/16/2023 10:03,6054.4,1710,6054,1,6055.2,1,1.2,1,0,6054.953,0,0
3430,5/16/2023 10:03,6054.4,1710,6054,1,6055.2,1,1.2,1,0,6054.8076,0,1
3431,5/16/2023 10:03,6054.4,1710,6054.2,2,6055.2,1,1,2,0.333333333,6054.6753,0,1
3432,5/16/2023 10:03,6055.2,1711,6054.2,2,6056.4,1,2.2,2,0.333333333,6054.5576,0,0
3433,5/16/2023 10:03,6055.2,1711,6054.4,1,6056,2,1.6,0.5,-0.333333333,6054.5044,0,0
3434,5/16/2023 10:03,6055.2,1711,6055.2,1,6055.8,1,0.6,1,0,6054.4736,0,0
3435,5/16/2023 10:03,6055.2,1711,6055.2,1,6056,2,0.8,0.5,-0.333333333,6054.4624,1,0
3436,5/16/2023 10:04,6055.2,1712,6054.4,1,6056,2,1.6,0.5,-0.333333333,6054.466,1,0
3437,5/16/2023 10:04,6055.2,1712,6054.2,2,6054.4,2,0.2,1,0,6054.4795,1,0
3438,5/16/2023 10:04,6054.2,1713,6054.2,1,6054.4,2,0.2,0.5,-0.333333333,6054.5015,0,0
3439,5/16/2023 10:04,6054.2,1714,6053.4,1,6054.4,2,1,0.5,-0.333333333,6054.466,0,0
3440,5/16/2023 10:04,6054.2,1714,6053.4,1,6054.4,2,1,0.5,-0.333333333,6054.422,0,0
3441,5/16/2023 10:04,6054.2,1714,6053,2,6054.2,3,1.2,0.666666667,-0.2,6054.3726,0,0
3442,5/16/2023 10:04,6054.2,1714,6053,2,6054.2,1,1.2,2,0.333333333,6054.321,0,0
3443,5/16/2023 10:04,6054.2,1714,6053,2,6054,2,1,1,0,6054.2686,0,0
3444,5/16/2023 10:04,6054.2,1714,6053,2,6053.8,4,0.8,0.5,-0.333333333,6054.2173,0,0
3445,5/16/2023 10:04,6054.2,1714,6053,2,6053.8,4,0.8,0.5,-0.333333333,6054.169,0,0
3446,5/16/2023 10:04,6053,1716,6052.8,1,6053.8,4,1,0.25,-0.6,6054.1245,0,0
3447,5/16/2023 10:04,6052.8,1719,6052.2,1,6053,1,0.8,1,0,6054.008,0,0
3448,5/16/2023 10:04,6052.8,1719,6052.2,1,6053,2,0.8,0.5,-0.333333333,6053.8687,0,0
3449,5/16/2023 10:04,6052.8,1719,6052.2,1,6052.6,1,0.4,1,0,6053.7236,0,0
3450,5/16/2023 10:04,6052.8,1719,6052.2,2,6053,2,0.8,1,0,6053.576,0,1
3451,5/16/2023 10:04,6052.8,1719,6052.2,2,6053,2,0.8,1,0,6053.4326,0,1
3452,5/16/2023 10:04,6052.8,1719,6052.2,2,6052.8,1,0.6,2,0.333333333,6053.296,0,1
3453,5/16/2023 10:04,6052.2,1721,6051.4,1,6052.4,1,1,1,0,6053.1685,0,1
3454,5/16/2023 10:04,6051.4,1722,6051,2,6051.4,2,0.4,1,0,6053.013,0,0
3455,5/16/2023 10:04,6051.4,1725,6051,2,6053,2,2,1,0,6052.812,0,0
3456,5/16/2023 10:04,6051.2,1726,6051,2,6052.4,1,1.4,2,0.333333333,6052.609,0,0
3457,5/16/2023 10:04,6051.2,1726,6051.4,1,6052.6,2,1.2,0.5,-0.333333333,6052.396,0,0
3458,5/16/2023 10:04,6051.2,1726,6051,2,6052.2,2,1.2,1,0,6052.1904,0,0
3459,5/16/2023 10:04,6051.2,1726,6051,2,6051.8,1,0.8,2,0.333333333,6051.995,0,0
3460,5/16/2023 10:04,6051.2,1726,6051,2,6051.8,1,0.8,2,0.333333333,6051.8135,0,0
3461,5/16/2023 10:04,6051.2,1726,6051,2,6051.8,1,0.8,2,0.333333333,6051.647,0,0
3462,5/16/2023 10:04,6051.2,1726,6051,2,6051.8,1,0.8,2,0.333333333,6051.4976,0,1
3463,5/16/2023 10:04,6051.2,1726,6051,3,6052.2,1,1.2,3,0.5,6051.3643,0,0
3464,5/16/2023 10:04,6051.2,1726,6051.8,1,6052,1,0.2,1,0,6051.2476,0,0
3465,5/16/2023 10:04,6051.2,1726,6051.8,1,6052.6,2,0.8,0.5,-0.333333333,6051.147,0,1
3466,5/16/2023 10:04,6051.8,1727,6051,3,6052.4,1,1.4,3,0.5,6051.0615,0,0
3467,5/16/2023 10:04,6051.8,1727,6051,3,6052.4,1,1.4,3,0.5,6051.027,0,0
3468,5/16/2023 10:04,6051.8,1727,6051,3,6052.2,1,1.2,3,0.5,6051.0127,1,0
3469,5/16/2023 10:04,6051.8,1727,6051.2,1,6052.4,1,1.2,1,0,6051.013,1,0
3470,5/16/2023 10:04,6052.4,1728,6051.4,2,6052.8,4,1.4,0.5,-0.333333333,6051.0264,1,0
3471,5/16/2023 10:04,6052.8,1730,6051.6,1,6053,2,1.4,0.5,-0.333333333,6051.0854,1,0
3472,5/16/2023 10:04,6053,1732,6052.4,1,6053.6,1,1.2,1,0,6051.1826,1,0
3473,5/16/2023 10:04,6053,1733,6052.6,1,6053,1,0.4,1,0,6051.3057,1,0
3474,5/16/2023 10:04,6053,1734,6053.2,1,6054.4,2,1.2,0.5,-0.333333333,6051.4385,1,0
3475,5/16/2023 10:04,6053,1734,6053.2,1,6054,4,0.8,0.25,-0.6,6051.5747,1,0
3476,5/16/2023 10:04,6053,1734,6052.8,1,6054,4,1.2,0.25,-0.6,6051.71,1,0
3477,5/16/2023 10:04,6053,1734,6052.2,1,6053.8,1,1.6,1,0,6051.84,1,0
3478,5/16/2023 10:04,6052.6,1735,6052.6,1,6054.2,4,1.6,0.25,-0.6,6051.964,1,0
3479,5/16/2023 10:04,6052.6,1735,6052.6,1,6053.8,1,1.2,1,0,6052.0537,1,0
3480,5/16/2023 10:04,6052.6,1735,6052.4,1,6053.8,1,1.4,1,0,6052.1284,1,0
3481,5/16/2023 10:04,6052.6,1735,6052.6,1,6053.8,1,1.2,1,0,6052.1904,1,0
3482,5/16/2023 10:04,6052.6,1735,6052.6,1,6053.8,1,1.2,1,0,6052.241,1,0
3483,5/16/2023 10:04,6052.6,1735,6052.6,1,6054,3,1.4,0.333333333,-0.5,6052.282,1,0
3484,5/16/2023 10:04,6052.6,1735,6052.6,1,6054,2,1.4,0.5,-0.333333333,6052.3135,1,0
3485,5/16/2023 10:04,6052.6,1735,6052.6,1,6053.8,2,1.2,0.5,-0.333333333,6052.3384,1,0
3486,5/16/2023 10:04,6052.6,1735,6052.8,1,6053.4,1,0.6,1,0,6052.356,1,0
3487,5/16/2023 10:04,6052.8,1736,6052.6,1,6053.8,2,1.2,0.5,-0.333333333,6052.3687,1,0
3488,5/16/2023 10:04,6052.8,1736,6052.8,1,6053.8,2,1,0.5,-0.333333333,6052.39,1,0
3489,5/16/2023 10:04,6052.8,1736,6052.8,1,6053.8,1,1,1,0,6052.4097,1,0
3490,5/16/2023 10:04,6052.8,1736,6052.8,1,6054,3,1.2,0.333333333,-0.5,6052.4287,1,0
3491,5/16/2023 10:04,6052.8,1736,6052.6,1,6054,3,1.4,0.333333333,-0.5,6052.445,1,0
3492,5/16/2023 10:04,6052.8,1736,6052.4,2,6053.8,2,1.4,1,0,6052.4595,1,0
3493,5/16/2023 10:04,6052.8,1736,6052,1,6053.6,5,1.6,0.2,-0.666666667,6052.472,1,0
3494,5/16/2023 10:04,6052.8,1736,6052.2,1,6053.6,2,1.4,0.5,-0.333333333,6052.4834,1,0
3495,5/16/2023 10:04,6052.8,1736,6052.2,1,6053,1,0.8,1,0,6052.493,1,0
3496,5/16/2023 10:04,6053,1737,6053,1,6053.8,1,0.8,1,0,6052.501,1,0
3497,5/16/2023 10:04,6053,1737,6053,1,6053.8,1,0.8,1,0,6052.52,1,0
3498,5/16/2023 10:04,6053,1738,6052.4,1,6053.8,1,1.4,1,0,6052.54,1,0
3499,5/16/2023 10:04,6053,1738,6053.2,1,6054,3,0.8,0.333333333,-0.5,6052.5605,1,0
3500,5/16/2023 10:04,6053,1738,6053,1,6053.8,5,0.8,0.2,-0.666666667,6052.58,1,0
3501,5/16/2023 10:04,6053,1738,6053,1,6053.8,5,0.8,0.2,-0.666666667,6052.5986,1,0
3502,5/16/2023 10:04,6053,1738,6053,1,6053.8,2,0.8,0.5,-0.333333333,6052.6167,1,0
3503,5/16/2023 10:04,6053,1738,6053,1,6053.6,1,0.6,1,0,6052.6323,1,0
3504,5/16/2023 10:04,6053.6,1739,6053,1,6054,3,1,0.333333333,-0.5,6052.647,1,0
3505,5/16/2023 10:04,6053.6,1739,6053,1,6053.8,1,0.8,1,0,6052.6978,1,0
3506,5/16/2023 10:04,6053.6,1739,6053,1,6054,3,1,0.333333333,-0.5,6052.754,1,0
3507,5/16/2023 10:04,6053.6,1739,6053,1,6053.8,4,0.8,0.25,-0.6,6052.8125,1,0
3508,5/16/2023 10:04,6053.6,1739,6053,1,6053.8,3,0.8,0.333333333,-0.5,6052.872,1,0
3509,5/16/2023 10:04,6053.6,1739,6053,1,6053.6,2,0.6,0.5,-0.333333333,6052.93,1,0
3510,5/16/2023 10:04,6053.6,1741,6053.4,2,6053.8,1,0.4,2,0.333333333,6052.9854,1,0
3511,5/16/2023 10:04,6053.2,1746,6053,1,6054,2,1,0.5,-0.333333333,6053.036,1,0
3512,5/16/2023 10:04,6053.2,1746,6053.2,3,6054,2,0.8,1.5,0.2,6053.058,1,0
3513,5/16/2023 10:04,6053.2,1746,6053.4,1,6054,2,0.6,0.5,-0.333333333,6053.0713,1,0
3514,5/16/2023 10:04,6053.6,1749,6053.4,1,6054.4,2,1,0.5,-0.333333333,6053.077,1,0
3515,5/16/2023 10:04,6053.6,1752,6053.6,5,6054.4,2,0.8,2.5,0.428571429,6053.1006,1,0
3516,5/16/2023 10:04,6053.6,1752,6053.6,2,6054.4,2,0.8,1,0,6053.126,1,0
3517,5/16/2023 10:04,6054.4,1754,6053.6,2,6057,2,3.4,1,0,6053.151,1,0
3518,5/16/2023 10:04,6054.4,1754,6053.8,3,6055.8,1,2,3,0.5,6053.225,1,0
3519,5/16/2023 10:04,6054.4,1754,6054,1,6055.8,1,1.8,1,0,6053.307,1,0
3520,5/16/2023 10:04,6054.4,1754,6054.2,2,6055.8,1,1.6,2,0.333333333,6053.3936,1,0
3521,5/16/2023 10:04,6054.2,1755,6054.2,1,6055.8,1,1.6,1,0,6053.4805,1,0
3522,5/16/2023 10:04,6054.2,1755,6054.4,1,6055.8,1,1.4,1,0,6053.552,1,0
3523,5/16/2023 10:04,6054.2,1755,6054.2,1,6055.6,1,1.4,1,0,6053.618,1,0
3524,5/16/2023 10:04,6054.2,1755,6054.2,1,6055.6,1,1.4,1,0,6053.677,1,0
3525,5/16/2023 10:04,6054.2,1755,6054.2,1,6055.6,1,1.4,1,0,6053.729,1,0
3526,5/16/2023 10:04,6054.2,1755,6054.2,1,6055.6,1,1.4,1,0,6053.7744,1,0
3527,5/16/2023 10:04,6054.2,1756,6054,2,6055.4,1,1.4,2,0.333333333,6053.813,1,0
3528,5/16/2023 10:04,6054.2,1756,6054,1,6054.8,1,0.8,1,0,6053.8467,1,0
3529,5/16/2023 10:04,6054.2,1756,6054,1,6055,1,1,1,0,6053.874,1,0
3530,5/16/2023 10:04,6054.2,1756,6054,1,6054.8,3,0.8,0.333333333,-0.5,6053.897,1,0
3531,5/16/2023 10:04,6054.2,1756,6054,1,6054.8,1,0.8,1,0,6053.915,1,0
3532,5/16/2023 10:04,6054.2,1756,6054,1,6054.8,1,0.8,1,0,6053.93,1,0
3533,5/16/2023 10:04,6054.2,1756,6054,1,6055.8,1,1.8,1,0,6053.941,1,0
3534,5/16/2023 10:04,6054.2,1756,6054,1,6054.6,1,0.6,1,0,6053.9497,1,0
3535,5/16/2023 10:04,6054,1757,6053.6,1,6054,1,0.4,1,0,6053.9556,0,0
3536,5/16/2023 10:04,6054,1758,6053.6,1,6054.4,1,0.8,1,0,6053.9463,0,0
3537,5/16/2023 10:05,6054,1759,6053.6,1,6055.4,3,1.8,0.333333333,-0.5,6053.933,0,0
3538,5/16/2023 10:05,6053.6,1760,6053.4,3,6053.6,1,0.2,3,0.5,6053.917,0,0
3539,5/16/2023 10:05,6054,1762,6053.8,2,6055.2,2,1.4,1,0,6053.874,0,0
3540,5/16/2023 10:05,6053.6,1763,6053.6,3,6055,1,1.4,3,0.5,6053.8516,0,0
3541,5/16/2023 10:05,6053.6,1763,6053.8,1,6054,1,0.2,1,0,6053.804,0,0
3542,5/16/2023 10:05,6054,1767,6053.4,2,6054.8,2,1.4,1,0,6053.755,0,0
3543,5/16/2023 10:05,6054,1767,6053.4,2,6054.6,4,1.2,0.5,-0.333333333,6053.7295,0,0
3544,5/16/2023 10:05,6053.4,1769,6052.6,1,6054.4,2,1.8,0.5,-0.333333333,6053.71,0,0
3545,5/16/2023 10:05,6053.4,1769,6052.6,1,6054.2,1,1.6,1,0,6053.657,0,0
3546,5/16/2023 10:05,6053.4,1769,6051.4,2,6053.8,1,2.4,2,0.333333333,6053.601,0,0
3547,5/16/2023 10:05,6053.4,1769,6051.8,2,6054,4,2.2,0.5,-0.333333333,6053.5444,0,0
3548,5/16/2023 10:05,6053.4,1769,6052,1,6053.8,3,1.8,0.333333333,-0.5,6053.489,0,0
3549,5/16/2023 10:05,6053.4,1769,6052,1,6053.8,4,1.8,0.25,-0.6,6053.4346,0,0
3550,5/16/2023 10:05,6053.4,1769,6052,1,6053.8,3,1.8,0.333333333,-0.5,6053.384,0,0
3551,5/16/2023 10:05,6053.4,1769,6052,2,6053.6,1,1.6,2,0.333333333,6053.3374,0,0
3552,5/16/2023 10:05,6053.4,1769,6052.4,1,6053.6,1,1.2,1,0,6053.2954,0,0
3553,5/16/2023 10:05,6053.4,1769,6052.4,1,6053.8,1,1.4,1,0,6053.257,0,0
3554,5/16/2023 10:05,6053.4,1769,6052,2,6053.4,1,1.4,2,0.333333333,6053.2227,0,0
3555,5/16/2023 10:05,6053.4,1769,6052,2,6053.4,1,1.4,2,0.333333333,6053.1943,0,0
3556,5/16/2023 10:05,6053.4,1769,6052,2,6053.4,1,1.4,2,0.333333333,6053.169,0,0
3557,5/16/2023 10:05,6053.4,1769,6052.2,1,6053.4,1,1.2,1,0,6053.147,0,0
3558,5/16/2023 10:05,6053.4,1769,6052.2,1,6053.4,1,1.2,1,0,6053.129,0,0
3559,5/16/2023 10:05,6053.4,1769,6052,2,6053.4,1,1.4,2,0.333333333,6053.1143,0,0
3560,5/16/2023 10:05,6053.4,1769,6052.2,2,6053.4,1,1.2,2,0.333333333,6053.102,0,0
3561,5/16/2023 10:05,6053.4,1770,6052.4,1,6054.2,1,1.8,1,0,6053.0923,0,0
3562,5/16/2023 10:05,6053.4,1770,6052.4,1,6054,2,1.6,0.5,-0.333333333,6053.0854,0,0
3563,5/16/2023 10:05,6053.4,1770,6052.4,1,6053.8,1,1.4,1,0,6053.0796,0,0
3564,5/16/2023 10:05,6053.4,1770,6052.2,1,6053.6,2,1.4,0.5,-0.333333333,6053.076,0,0
3565,5/16/2023 10:05,6053.6,1771,6052.2,1,6053.6,1,1.4,1,0,6053.0737,1,0
3566,5/16/2023 10:05,6053.6,1771,6052,2,6053.6,1,1.6,2,0.333333333,6053.085,1,0
3567,5/16/2023 10:05,6053.6,1771,6052,2,6053.4,2,1.4,1,0,6053.0996,1,0
3568,5/16/2023 10:05,6053.6,1771,6052,2,6053.2,2,1.2,1,0,6053.1167,1,0
3569,5/16/2023 10:05,6053.6,1771,6052,2,6053,1,1,2,0.333333333,6053.135,1,0
3570,5/16/2023 10:05,6053.6,1771,6052,2,6052.8,1,0.8,2,0.333333333,6053.1533,1,0
3571,5/16/2023 10:05,6053.2,1772,6052,2,6053.4,1,1.4,2,0.333333333,6053.171,0,0
3572,5/16/2023 10:05,6053.2,1772,6052.2,1,6053.8,1,1.6,1,0,6053.164,0,0
3573,5/16/2023 10:05,6053.2,1772,6052.4,1,6053.8,1,1.4,1,0,6053.151,0,0
3574,5/16/2023 10:05,6053.8,1773,6052.2,1,6054.4,2,2.2,0.5,-0.333333333,6053.134,1,0
3575,5/16/2023 10:05,6053.8,1773,6052.2,1,6053.8,1,1.6,1,0,6053.152,1,0
3576,5/16/2023 10:05,6053.8,1773,6052.2,2,6053.6,1,1.4,2,0.333333333,6053.175,1,0
3577,5/16/2023 10:05,6052.2,1774,6052.2,1,6053.6,1,1.4,1,0,6053.203,0,0
