Time,LastPrice,Volume,Bid1Price,Bid1Volume,Ask1Price,Ask1Volume
2023-05-18 10:34:33,6086.6,1739,6085.8,1,6087.2,2
2023-05-18 10:34:34,6086.6,1739,6086.6,1,6087.2,2
2023-05-18 10:34:34,6086.6,1739,6086.6,1,6087.2,2
2023-05-18 10:34:35,6086.6,1739,6086.6,1,6087.2,2
2023-05-18 10:34:38,6087.2,1740,6086.6,1,6088.2,1
2023-05-18 10:34:38,6087.2,1740,6086.8,1,6088.2,1
2023-05-18 10:34:39,6087.2,1740,6087.0,3,6089.0,1
2023-05-18 10:34:39,6087.2,1740,6087.4,2,6088.8,1
2023-05-18 10:34:40,6087.2,1740,6087.4,2,6088.8,1
2023-05-18 10:34:40,6087.2,1740,6087.4,2,6088.8,1
2023-05-18 10:34:41,6087.2,1740,6087.2,2,6088.8,1
2023-05-18 10:34:42,6087.2,1740,6087.2,2,6088.8,1
2023-05-18 10:34:44,6087.2,1740,6087.4,1,6088.8,1
2023-05-18 10:34:45,6087.2,1740,6087.4,1,6088.8,1
2023-05-18 10:34:45,6087.2,1740,6087.2,2,6088.8,1
2023-05-18 10:34:46,6087.2,1740,6087.2,1,6088.6,1
2023-05-18 10:34:46,6087.2,1740,6087.2,1,6088.4,1
2023-05-18 10:34:47,6087.2,1740,6087.2,1,6088.2,1
2023-05-18 10:34:53,6087.2,1740,6087.2,1,6088.6,1
2023-05-18 10:34:55,6087.2,1740,6087.2,1,6088.6,1
2023-05-18 10:34:56,6087.2,1740,6087.4,1,6089.0,1
2023-05-18 10:34:57,6087.2,1740,6087.4,1,6088.8,1
2023-05-18 10:34:58,6087.2,1740,6087.4,2,6088.8,1
2023-05-18 10:34:59,6087.2,1740,6087.4,2,6088.8,1
2023-05-18 10:35:00,6087.2,1740,6087.6,1,6089.0,1
2023-05-18 10:35:00,6087.2,1740,6087.6,1,6089.0,1
2023-05-18 10:35:01,6087.2,1740,6087.6,1,6088.8,1
2023-05-18 10:35:01,6087.2,1740,6087.4,1,6088.4,3
2023-05-18 10:35:02,6087.4,1741,6087.2,1,6087.8,1
2023-05-18 10:35:02,6087.2,1742,6086.6,1,6087.6,1
2023-05-18 10:35:03,6087.2,1742,6086.6,1,6088.2,2
2023-05-18 10:35:03,6087.2,1742,6086.8,2,6088.2,2
2023-05-18 10:35:04,6087.2,1742,6087.2,1,6088.2,1
2023-05-18 10:35:04,6087.2,1742,6087.2,1,6088.2,1
2023-05-18 10:35:05,6087.2,1742,6087.2,1,6088.0,1
2023-05-18 10:35:05,6087.2,1742,6087.2,1,6087.6,2
2023-05-18 10:35:06,6087.2,1743,6086.6,2,6087.2,1
2023-05-18 10:35:06,6086.6,1745,6085.4,1,6087.0,1
2023-05-18 10:35:07,6086.6,1745,6085.0,1,6086.6,1
2023-05-18 10:35:07,6085.0,1746,6083.4,1,6086.0,1
2023-05-18 10:35:08,6085.0,1746,6084.0,1,6085.2,1
2023-05-18 10:35:08,6085.0,1746,6084.0,1,6084.8,1
2023-05-18 10:35:09,6085.0,1746,6080.4,1,6084.4,2
2023-05-18 10:35:09,6085.0,1746,6082.8,1,6084.0,1
2023-05-18 10:35:10,6084.2,1748,6085.0,1,6085.2,1
2023-05-18 10:35:10,6085.0,1749,6083.2,1,6085.6,2
2023-05-18 10:35:11,6085.0,1749,6083.8,1,6085.4,2
2023-05-18 10:35:12,6085.0,1749,6084.0,2,6085.4,1
2023-05-18 10:35:12,6085.0,1749,6084.4,1,6086.4,1
2023-05-18 10:35:13,6085.0,1749,6085.0,1,6085.4,1
2023-05-18 10:35:13,6085.0,1751,6084.4,1,6086.2,2
2023-05-18 10:35:14,6085.0,1751,6084.4,1,6086.2,2
2023-05-18 10:35:15,6085.0,1751,6084.6,4,6086.2,1
2023-05-18 10:35:16,6085.0,1751,6085.0,1,6086.2,1
2023-05-18 10:35:16,6085.0,1751,6085.2,2,6087.2,1
2023-05-18 10:35:17,6085.0,1751,6085.2,1,6086.6,1
2023-05-18 10:35:17,6085.0,1751,6085.0,1,6086.4,1
2023-05-18 10:35:18,6085.0,1751,6085.2,2,6086.8,1
2023-05-18 10:35:18,6085.0,1751,6085.4,1,6087.2,3
2023-05-18 10:35:19,6085.0,1751,6085.8,1,6087.2,3
2023-05-18 10:35:19,6085.0,1751,6086.0,2,6087.2,1
2023-05-18 10:35:20,6085.0,1751,6086.0,2,6088.2,1
2023-05-18 10:35:20,6085.0,1751,6086.0,2,6088.0,4
2023-05-18 10:35:21,6085.0,1751,6086.0,1,6087.8,2
2023-05-18 10:35:21,6085.0,1751,6085.8,1,6087.4,1
2023-05-18 10:35:22,6085.0,1751,6085.8,1,6087.4,1
2023-05-18 10:35:22,6085.0,1751,6085.8,1,6087.2,2
2023-05-18 10:35:23,6085.0,1751,6085.8,1,6086.8,1
2023-05-18 10:35:23,6085.0,1751,6085.0,2,6087.0,1
2023-05-18 10:35:24,6085.0,1751,6085.2,3,6086.8,1
2023-05-18 10:35:25,6085.0,1751,6085.2,3,6086.8,1
2023-05-18 10:35:25,6085.0,1751,6085.2,3,6086.8,1
2023-05-18 10:35:26,6085.0,1751,6085.2,3,6086.8,1
2023-05-18 10:35:26,6085.0,1751,6085.4,1,6086.8,1
2023-05-18 10:35:28,6085.0,1751,6085.2,4,6086.8,1
2023-05-18 10:35:28,6085.0,1751,6085.2,2,6086.8,1
2023-05-18 10:35:30,6085.0,1751,6085.2,2,6086.8,1
2023-05-18 10:35:31,6085.0,1751,6085.4,1,6086.8,1
2023-05-18 10:35:31,6085.0,1751,6085.4,1,6087.4,1
2023-05-18 10:35:32,6085.0,1751,6085.6,1,6087.2,1
2023-05-18 10:35:32,6085.0,1751,6085.6,1,6086.8,1
2023-05-18 10:35:33,6085.0,1751,6085.2,2,6087.4,1
2023-05-18 10:35:33,6085.0,1751,6085.6,1,6087.2,1
2023-05-18 10:35:34,6085.0,1751,6085.2,2,6087.2,1
2023-05-18 10:35:34,6085.0,1751,6085.2,2,6087.2,1
2023-05-18 10:35:35,6085.0,1751,6085.2,2,6087.2,1
2023-05-18 10:35:35,6085.0,1751,6085.4,1,6087.2,1
2023-05-18 10:35:36,6085.0,1751,6086.2,1,6087.2,1
2023-05-18 10:35:38,6085.0,1751,6086.2,1,6087.2,1
2023-05-18 10:35:38,6085.0,1751,6086.2,1,6087.2,1
2023-05-18 10:35:39,6085.0,1751,6086.2,1,6087.2,1
2023-05-18 10:35:39,6085.0,1751,6086.2,1,6087.2,1
2023-05-18 10:35:40,6085.0,1751,6085.2,2,6086.6,1
2023-05-18 10:35:40,6085.0,1751,6085.4,1,6087.2,1
2023-05-18 10:35:41,6085.0,1751,6085.8,1,6087.2,1
2023-05-18 10:35:41,6085.0,1751,6086.0,2,6087.4,1
2023-05-18 10:35:42,6085.0,1751,6086.0,2,6087.4,1
2023-05-18 10:35:42,6085.0,1751,6087.0,1,6087.4,1
2023-05-18 10:35:43,6087.0,1752,6086.0,1,6087.4,1
2023-05-18 10:35:45,6087.0,1752,6086.0,1,6087.2,1
2023-05-18 10:35:46,6086.0,1753,6085.2,1,6087.0,1
2023-05-18 10:35:47,6086.0,1753,6085.2,1,6086.8,2
2023-05-18 10:35:47,6086.0,1753,6085.2,1,6086.6,1
2023-05-18 10:35:48,6086.0,1753,6085.2,1,6086.8,2
2023-05-18 10:35:49,6086.0,1753,6086.0,1,6087.6,3
2023-05-18 10:35:49,6086.0,1753,6086.0,1,6087.0,1
2023-05-18 10:35:50,6086.0,1753,6086.0,1,6087.0,1
2023-05-18 10:35:50,6086.0,1753,6086.0,1,6087.4,3
2023-05-18 10:35:51,6086.0,1753,6086.0,1,6087.2,1
2023-05-18 10:35:52,6086.0,1753,6086.0,1,6087.2,1
2023-05-18 10:35:52,6086.0,1754,6085.4,1,6087.2,1
2023-05-18 10:35:54,6086.0,1754,6085.6,2,6087.2,1
2023-05-18 10:35:54,6086.0,1754,6085.6,3,6087.4,3
2023-05-18 10:35:55,6086.0,1754,6085.6,5,6087.4,3
2023-05-18 10:35:55,6085.6,1755,6085.6,4,6087.4,3
2023-05-18 10:35:56,6085.6,1759,6085.4,1,6086.8,1
2023-05-18 10:35:57,6085.6,1759,6086.2,1,6086.6,2
2023-05-18 10:35:58,6085.6,1759,6086.2,1,6086.6,2
2023-05-18 10:35:58,6085.6,1759,6086.2,2,6086.6,2
2023-05-18 10:36:00,6085.6,1759,6086.2,1,6086.6,2
2023-05-18 10:36:00,6085.6,1759,6086.2,1,6086.6,2
2023-05-18 10:36:01,6085.6,1759,6086.2,1,6086.6,2
2023-05-18 10:36:02,6086.2,1760,6085.6,2,6086.6,2
2023-05-18 10:36:02,6086.2,1760,6085.6,2,6086.4,1
2023-05-18 10:36:03,6086.2,1760,6085.6,2,6086.4,1
2023-05-18 10:36:03,6085.6,1761,6085.6,1,6086.0,1
2023-05-18 10:36:04,6085.6,1762,6085.0,1,6085.8,1
2023-05-18 10:36:04,6085.0,1764,6083.8,1,6085.6,1
2023-05-18 10:36:05,6085.0,1764,6084.0,1,6085.2,1
2023-05-18 10:36:05,6085.0,1764,6082.8,1,6084.8,1
2023-05-18 10:36:06,6085.0,1764,6083.2,2,6084.4,1
2023-05-18 10:36:07,6084.4,1765,6083.2,2,6085.4,1
2023-05-18 10:36:08,6084.4,1765,6083.2,1,6085.2,2
2023-05-18 10:36:10,6084.4,1765,6084.4,1,6085.2,2
2023-05-18 10:36:10,6084.4,1765,6084.4,1,6085.2,1
2023-05-18 10:36:11,6084.4,1765,6084.4,1,6085.2,1
2023-05-18 10:36:11,6084.4,1765,6084.4,1,6085.2,1
2023-05-18 10:36:13,6084.4,1765,6084.4,2,6085.2,1
2023-05-18 10:36:13,6084.4,1765,6084.4,2,6085.0,1
2023-05-18 10:36:15,6084.4,1767,6083.0,3,6085.0,1
2023-05-18 10:36:15,6084.4,1767,6083.2,3,6085.0,1
2023-05-18 10:36:17,6084.4,1767,6083.2,2,6085.0,1
2023-05-18 10:36:18,6084.4,1767,6083.2,2,6085.0,1
2023-05-18 10:36:18,6084.4,1767,6084.0,1,6085.0,1
2023-05-18 10:36:19,6084.4,1767,6084.4,1,6085.0,1
2023-05-18 10:36:20,6084.4,1768,6084.0,1,6084.6,1
2023-05-18 10:36:20,6084.4,1768,6084.0,1,6084.4,1
2023-05-18 10:36:21,6084.4,1768,6083.2,2,6084.4,7
2023-05-18 10:36:21,6084.4,1770,6083.2,2,6084.4,4
2023-05-18 10:36:22,6084.4,1771,6083.2,2,6084.4,3
2023-05-18 10:36:22,6084.4,1771,6083.4,1,6084.4,3
2023-05-18 10:36:23,6084.4,1771,6083.2,2,6084.4,3
2023-05-18 10:36:24,6084.4,1771,6083.8,1,6084.4,3
2023-05-18 10:36:25,6084.4,1772,6083.8,1,6084.4,2
2023-05-18 10:36:27,6084.4,1774,6083.2,2,6085.2,1
2023-05-18 10:36:27,6084.4,1774,6084.0,1,6084.8,1
2023-05-18 10:36:28,6084.4,1774,6084.4,1,6085.2,1
2023-05-18 10:36:28,6084.4,1774,6084.4,1,6085.0,3
2023-05-18 10:36:29,6084.4,1774,6084.4,1,6085.0,3
2023-05-18 10:36:29,6084.4,1775,6084.0,1,6085.0,3
2023-05-18 10:36:30,6084.0,1776,6083.2,1,6085.0,3
2023-05-18 10:36:30,6084.0,1776,6080.4,1,6084.0,1
2023-05-18 10:36:31,6084.0,1776,6082.0,2,6083.8,3
2023-05-18 10:36:31,6084.0,1776,6082.2,2,6083.8,1
2023-05-18 10:36:32,6084.0,1776,6082.2,1,6083.8,1
2023-05-18 10:36:32,6084.0,1776,6082.2,1,6084.4,2
2023-05-18 10:36:33,6084.0,1776,6082.2,1,6084.2,2
2023-05-18 10:36:33,6084.0,1776,6082.6,1,6084.2,2
2023-05-18 10:36:34,6084.0,1776,6082.6,1,6084.2,1
2023-05-18 10:36:35,6084.0,1776,6082.6,1,6084.2,1
2023-05-18 10:36:35,6084.0,1776,6082.6,1,6084.2,2
2023-05-18 10:36:36,6084.0,1776,6082.6,1,6084.0,1
2023-05-18 10:36:37,6084.0,1776,6082.8,1,6084.0,1
2023-05-18 10:36:37,6084.0,1776,6082.8,1,6084.2,2
2023-05-18 10:36:40,6084.0,1776,6084.0,1,6084.2,2
2023-05-18 10:36:40,6084.0,1777,6082.8,1,6084.0,1
2023-05-18 10:36:41,6084.0,1777,6082.8,1,6084.2,2
2023-05-18 10:36:42,6082.8,1778,6082.6,1,6084.2,2
2023-05-18 10:36:43,6082.8,1778,6082.8,1,6084.2,2
2023-05-18 10:36:43,6082.8,1778,6082.8,1,6084.0,1
2023-05-18 10:36:44,6082.8,1778,6083.0,1,6084.0,1
2023-05-18 10:36:44,6082.8,1778,6083.0,1,6084.2,2
2023-05-18 10:36:47,6082.8,1778,6082.8,1,6084.2,2
2023-05-18 10:36:47,6082.8,1778,6082.8,1,6083.0,10
2023-05-18 10:36:48,6083.0,1782,6082.8,1,6083.0,6
2023-05-18 10:36:48,6083.0,1788,6083.0,1,6084.4,1
2023-05-18 10:36:49,6083.0,1788,6082.8,1,6084.2,2
2023-05-18 10:36:49,6083.0,1788,6082.8,1,6084.2,1
2023-05-18 10:36:50,6083.0,1788,6083.2,1,6084.4,1
2023-05-18 10:36:51,6083.0,1788,6083.6,2,6085.2,1
2023-05-18 10:36:51,6083.0,1788,6083.8,3,6085.2,1
2023-05-18 10:36:52,6083.0,1788,6084.0,1,6085.2,1
2023-05-18 10:36:52,6083.0,1788,6083.8,3,6085.2,1
2023-05-18 10:36:53,6083.0,1788,6083.6,1,6085.0,1
2023-05-18 10:36:53,6083.0,1788,6083.6,1,6085.0,1
2023-05-18 10:36:55,6083.0,1788,6083.6,1,6085.0,1
2023-05-18 10:36:55,6083.0,1788,6083.6,1,6085.0,1
2023-05-18 10:36:56,6083.0,1788,6083.6,1,6085.2,1
2023-05-18 10:36:57,6083.0,1788,6083.8,2,6085.2,1
2023-05-18 10:36:58,6085.2,1789,6084.2,1,6086.4,1
2023-05-18 10:36:58,6085.2,1789,6084.4,3,6086.2,1
2023-05-18 10:36:59,6085.2,1789,6084.4,3,6086.0,1
2023-05-18 10:36:59,6085.2,1789,6084.2,2,6086.0,1
2023-05-18 10:37:00,6085.2,1789,6084.2,1,6085.6,2
2023-05-18 10:37:00,6085.2,1789,6083.0,4,6085.4,1
2023-05-18 10:37:01,6085.2,1790,6083.4,3,6085.2,2
2023-05-18 10:37:01,6085.2,1790,6083.6,1,6085.2,2
2023-05-18 10:37:02,6085.2,1790,6083.8,1,6085.0,1
2023-05-18 10:37:03,6085.2,1790,6084.0,1,6085.0,1
2023-05-18 10:37:04,6085.2,1791,6084.0,1,6085.2,1
2023-05-18 10:37:04,6085.2,1791,6084.0,1,6086.4,1
2023-05-18 10:37:05,6085.2,1791,6084.0,1,6085.8,1
2023-05-18 10:37:05,6085.2,1791,6084.0,1,6085.6,2
2023-05-18 10:37:06,6085.2,1791,6084.0,1,6085.6,2
2023-05-18 10:37:08,6085.2,1791,6084.0,1,6085.6,3
2023-05-18 10:37:10,6085.2,1791,6084.0,1,6085.6,3
2023-05-18 10:37:11,6085.2,1791,6084.0,1,6085.4,1
2023-05-18 10:37:12,6085.2,1791,6084.0,1,6085.6,3
2023-05-18 10:37:12,6085.2,1791,6084.0,1,6085.4,1
2023-05-18 10:37:13,6085.2,1791,6084.0,1,6085.0,1
2023-05-18 10:37:13,6085.2,1791,6084.0,1,6085.0,1
2023-05-18 10:37:14,6085.2,1791,6084.0,1,6085.0,1
2023-05-18 10:37:14,6085.6,1793,6084.0,1,6085.6,1
2023-05-18 10:37:18,6085.6,1793,6084.0,1,6085.6,1
2023-05-18 10:37:19,6085.6,1794,6084.0,1,6086.0,1
2023-05-18 10:37:19,6085.6,1794,6084.0,2,6085.6,2
2023-05-18 10:37:20,6085.6,1794,6084.0,2,6085.6,2
2023-05-18 10:37:20,6085.6,1794,6084.0,2,6085.4,1
2023-05-18 10:37:21,6085.6,1794,6084.0,2,6085.6,2
2023-05-18 10:37:23,6085.6,1794,6084.0,2,6085.6,2
2023-05-18 10:37:23,6085.6,1794,6084.0,2,6085.4,1
2023-05-18 10:37:24,6085.6,1794,6084.0,2,6085.2,1
2023-05-18 10:37:25,6085.6,1794,6084.0,2,6085.2,1
2023-05-18 10:37:25,6085.6,1794,6084.0,2,6085.2,1
2023-05-18 10:37:26,6085.6,1794,6084.0,2,6085.2,1
2023-05-18 10:37:27,6084.0,1795,6084.0,1,6085.2,1
2023-05-18 10:37:28,6085.2,1796,6084.0,1,6085.6,1
2023-05-18 10:37:28,6085.2,1796,6084.0,2,6085.2,1
2023-05-18 10:37:29,6085.2,1796,6084.0,3,6085.2,1
2023-05-18 10:37:29,6085.2,1796,6084.0,3,6085.0,1
2023-05-18 10:37:30,6085.2,1796,6084.0,3,6085.0,1
2023-05-18 10:37:31,6085.2,1796,6084.0,3,6085.2,1
2023-05-18 10:37:31,6085.2,1796,6084.0,3,6085.4,1
2023-05-18 10:37:32,6085.2,1796,6084.0,3,6085.6,1
2023-05-18 10:37:33,6085.2,1796,6084.0,3,6085.6,1
2023-05-18 10:37:34,6085.2,1796,6084.0,4,6085.6,1
2023-05-18 10:37:34,6085.2,1796,6084.2,1,6085.6,1
2023-05-18 10:37:36,6085.2,1796,6084.2,2,6085.6,1
2023-05-18 10:37:38,6084.2,1797,6084.0,4,6085.2,1
2023-05-18 10:37:39,6084.2,1797,6084.0,4,6085.4,1
2023-05-18 10:37:40,6084.2,1797,6084.2,1,6085.4,1
2023-05-18 10:37:40,6084.2,1797,6084.2,1,6085.2,2
2023-05-18 10:37:41,6084.2,1797,6084.2,1,6085.2,1
2023-05-18 10:37:47,6084.2,1797,6084.2,1,6085.4,1
2023-05-18 10:37:51,6084.2,1797,6084.2,1,6085.6,1
2023-05-18 10:37:51,6084.2,1797,6084.2,1,6085.4,1
2023-05-18 10:37:52,6084.2,1797,6084.2,1,6085.6,1
2023-05-18 10:37:52,6085.2,1798,6084.4,2,6085.6,1
2023-05-18 10:37:53,6085.2,1798,6084.6,1,6085.6,1
2023-05-18 10:37:53,6085.2,1798,6085.0,1,6086.2,3
2023-05-18 10:37:54,6085.2,1798,6084.6,1,6086.2,3
2023-05-18 10:37:54,6085.2,1798,6084.4,1,6086.2,3
2023-05-18 10:37:55,6085.2,1798,6084.6,1,6086.0,1
2023-05-18 10:37:58,6085.2,1798,6084.8,2,6086.0,1
2023-05-18 10:37:58,6085.2,1798,6084.8,2,6086.2,3
2023-05-18 10:37:59,6085.2,1798,6084.8,2,6086.2,3
2023-05-18 10:38:00,6085.2,1798,6084.8,2,6086.2,3
2023-05-18 10:38:01,6085.2,1798,6085.2,1,6086.2,3
2023-05-18 10:38:02,6085.2,1798,6085.2,1,6086.2,2
2023-05-18 10:38:02,6085.2,1798,6085.2,1,6086.2,2
2023-05-18 10:38:03,6085.2,1798,6085.4,1,6086.2,2
2023-05-18 10:38:04,6085.2,1798,6085.4,1,6086.2,2
2023-05-18 10:38:05,6085.2,1798,6085.4,1,6086.2,2
2023-05-18 10:38:06,6085.4,1799,6084.6,1,6086.2,3
2023-05-18 10:38:07,6085.4,1799,6084.6,1,6086.0,1
2023-05-18 10:38:10,6086.0,1800,6084.8,1,6086.2,3
2023-05-18 10:38:11,6086.0,1800,6084.8,1,6086.2,3
2023-05-18 10:38:13,6086.0,1800,6084.8,2,6086.2,3
2023-05-18 10:38:14,6084.8,1801,6084.8,1,6086.2,3
2023-05-18 10:38:14,6084.8,1801,6084.8,1,6086.0,1
2023-05-18 10:38:18,6084.8,1801,6084.8,1,6086.2,3
2023-05-18 10:38:19,6084.8,1801,6085.0,1,6086.2,3
2023-05-18 10:38:19,6084.8,1801,6085.2,2,6086.2,3
2023-05-18 10:38:20,6084.8,1801,6085.2,1,6086.2,3
2023-05-18 10:38:21,6084.8,1801,6085.0,1,6086.2,3
2023-05-18 10:38:21,6084.8,1801,6085.0,1,6086.2,3
2023-05-18 10:38:22,6084.8,1801,6085.0,1,6086.2,3
2023-05-18 10:38:25,6084.8,1801,6085.0,1,6086.2,3
2023-05-18 10:38:28,6084.8,1801,6085.0,2,6086.2,3
2023-05-18 10:38:32,6084.8,1801,6085.0,2,6086.2,3
2023-05-18 10:38:36,6084.8,1801,6085.0,2,6086.2,2
2023-05-18 10:38:37,6086.2,1803,6085.0,1,6086.2,1
2023-05-18 10:38:37,6086.2,1803,6085.0,1,6086.0,1
2023-05-18 10:38:38,6085.0,1804,6084.8,1,6085.0,1
2023-05-18 10:38:39,6084.6,1806,6084.0,1,6084.2,1
2023-05-18 10:38:39,6084.0,1808,6082.0,2,6085.0,1
2023-05-18 10:38:40,6084.0,1808,6084.6,1,6085.0,3
2023-05-18 10:38:40,6084.0,1808,6084.6,1,6084.8,1
2023-05-18 10:38:41,6085.0,1811,6084.6,1,6085.2,2
2023-05-18 10:38:43,6085.0,1811,6085.0,1,6085.2,2
2023-05-18 10:38:44,6085.0,1812,6084.6,1,6085.2,2
2023-05-18 10:38:46,6085.2,1813,6085.0,1,6085.8,1
2023-05-18 10:38:46,6085.2,1813,6085.2,1,6085.8,2
2023-05-18 10:38:47,6085.2,1813,6085.0,1,6085.8,1
2023-05-18 10:38:47,6085.2,1813,6085.0,1,6085.8,1
2023-05-18 10:38:53,6085.0,1814,6084.6,1,6085.8,1
2023-05-18 10:38:54,6085.0,1814,6084.6,1,6085.0,1
2023-05-18 10:38:57,6085.0,1815,6084.6,1,6085.8,1
2023-05-18 10:38:58,6085.0,1815,6085.0,1,6085.8,1
2023-05-18 10:38:59,6085.0,1816,6084.6,1,6085.8,1
2023-05-18 10:39:00,6085.0,1816,6084.6,1,6085.0,1
2023-05-18 10:39:01,6085.0,1817,6085.0,1,6085.8,1
2023-05-18 10:39:03,6085.0,1818,6084.6,1,6085.8,1
2023-05-18 10:39:03,6085.0,1818,6084.6,1,6085.8,1
2023-05-18 10:39:07,6085.0,1818,6084.6,1,6085.8,2
2023-05-18 10:39:08,6085.0,1818,6084.6,1,6085.8,1
2023-05-18 10:39:09,6085.0,1818,6084.8,6,6086.0,2
2023-05-18 10:39:09,6086.0,1820,6085.6,1,6087.2,1
2023-05-18 10:39:10,6086.0,1820,6085.8,1,6086.8,2
2023-05-18 10:39:10,6086.0,1820,6085.8,1,6086.6,1
2023-05-18 10:39:11,6086.0,1820,6085.2,1,6087.0,2
2023-05-18 10:39:11,6086.0,1820,6085.4,1,6086.8,1
2023-05-18 10:39:13,6086.0,1820,6085.4,2,6086.8,1
2023-05-18 10:39:13,6086.0,1820,6085.4,2,6087.0,2
2023-05-18 10:39:15,6085.4,1821,6085.0,1,6086.6,2
2023-05-18 10:39:15,6085.4,1821,6085.0,1,6085.6,1
2023-05-18 10:39:16,6084.8,1823,6083.0,1,6086.4,1
2023-05-18 10:39:16,6084.8,1823,6084.2,1,6086.0,1
2023-05-18 10:39:18,6084.8,1823,6084.2,1,6085.8,1
2023-05-18 10:39:18,6084.8,1823,6084.2,1,6085.8,1
2023-05-18 10:39:19,6084.8,1823,6084.2,1,6086.0,1
2023-05-18 10:39:20,6084.8,1823,6084.2,1,6085.8,1
2023-05-18 10:39:20,6084.8,1823,6084.4,2,6085.8,1
2023-05-18 10:39:24,6084.8,1823,6084.2,1,6085.8,1
2023-05-18 10:39:25,6084.8,1823,6084.2,1,6085.6,2
2023-05-18 10:39:26,6084.8,1823,6084.2,1,6085.6,1
2023-05-18 10:39:29,6084.8,1823,6084.4,1,6085.8,1
2023-05-18 10:39:30,6084.8,1823,6084.4,1,6086.2,4
2023-05-18 10:39:31,6084.8,1823,6084.4,1,6086.2,4
2023-05-18 10:39:32,6084.8,1823,6084.6,1,6086.2,4
2023-05-18 10:39:32,6084.8,1823,6084.8,2,6086.2,3
2023-05-18 10:39:33,6084.8,1823,6085.2,1,6086.2,2
2023-05-18 10:39:33,6084.8,1823,6085.2,1,6086.2,2
2023-05-18 10:39:34,6084.8,1823,6085.2,1,6086.2,2
2023-05-18 10:39:34,6084.8,1823,6085.2,1,6086.2,3
2023-05-18 10:39:35,6084.8,1823,6084.8,3,6086.2,3
2023-05-18 10:39:35,6084.8,1823,6085.0,4,6086.2,3
2023-05-18 10:39:37,6084.8,1823,6085.0,4,6086.2,3
2023-05-18 10:39:37,6084.8,1823,6085.0,4,6086.2,3
2023-05-18 10:39:38,6084.8,1823,6084.8,3,6086.2,3
2023-05-18 10:39:40,6084.8,1823,6084.8,4,6086.2,3
2023-05-18 10:39:42,6084.8,1823,6084.8,4,6086.0,1
2023-05-18 10:39:43,6084.8,1823,6084.8,5,6086.0,1
2023-05-18 10:39:45,6084.8,1823,6085.0,1,6086.0,1
2023-05-18 10:39:46,6084.8,1824,6084.8,4,6086.0,1
2023-05-18 10:39:51,6084.8,1824,6085.0,1,6086.0,1
2023-05-18 10:39:51,6086.2,1828,6085.2,1,6086.8,1
2023-05-18 10:39:52,6086.2,1828,6085.4,4,6087.2,1
2023-05-18 10:39:52,6086.2,1828,6085.4,4,6087.0,5
2023-05-18 10:39:53,6086.2,1828,6085.4,4,6087.0,4
2023-05-18 10:39:53,6086.2,1828,6085.4,3,6087.0,4
2023-05-18 10:39:56,6086.2,1828,6085.4,2,6087.0,4
2023-05-18 10:39:56,6086.2,1828,6085.4,2,6086.8,1
2023-05-18 10:40:01,6086.2,1828,6086.2,1,6086.8,1
2023-05-18 10:40:01,6086.2,1828,6086.2,1,6087.0,4
2023-05-18 10:40:02,6086.2,1828,6086.2,1,6087.0,4
2023-05-18 10:40:03,6086.2,1828,6086.2,1,6087.0,3
2023-05-18 10:40:04,6086.2,1828,6086.2,1,6087.0,2
2023-05-18 10:40:05,6087.0,1830,6086.2,1,6088.2,1
2023-05-18 10:40:05,6087.0,1830,6086.2,1,6087.8,1
2023-05-18 10:40:06,6087.0,1830,6086.6,1,6087.8,1
2023-05-18 10:40:06,6088.0,1834,6086.8,3,6089.0,1
2023-05-18 10:40:07,6088.0,1834,6087.4,3,6089.0,1
2023-05-18 10:40:07,6089.0,1835,6088.0,3,6090.0,1
2023-05-18 10:40:08,6089.0,1835,6088.2,4,6090.0,1
2023-05-18 10:40:08,6090.0,1836,6088.4,1,6089.8,1
2023-05-18 10:40:09,6090.0,1836,6088.6,1,6089.8,1
2023-05-18 10:40:09,6090.0,1836,6088.2,3,6089.8,1
2023-05-18 10:40:10,6090.0,1836,6088.6,2,6089.8,1
2023-05-18 10:40:11,6090.0,1836,6088.6,2,6089.8,1
2023-05-18 10:40:13,6090.0,1836,6088.6,2,6089.8,1
2023-05-18 10:40:14,6090.0,1836,6088.6,2,6089.8,1
2023-05-18 10:40:14,6090.0,1836,6088.6,2,6089.6,1
2023-05-18 10:40:15,6090.0,1836,6088.6,2,6089.4,2
2023-05-18 10:40:15,6088.6,1838,6088.0,1,6089.4,2
2023-05-18 10:40:16,6088.6,1838,6088.6,1,6089.2,2
2023-05-18 10:40:16,6088.6,1839,6088.0,1,6089.2,2
2023-05-18 10:40:17,6088.6,1839,6088.0,1,6089.2,1
2023-05-18 10:40:18,6088.6,1839,6088.2,1,6089.4,1
2023-05-18 10:40:18,6088.6,1839,6088.0,1,6089.4,1
2023-05-18 10:40:19,6088.6,1839,6088.2,1,6089.6,1
2023-05-18 10:40:19,6088.6,1839,6088.2,1,6089.8,1
2023-05-18 10:40:20,6088.6,1839,6088.2,1,6089.4,1
2023-05-18 10:40:20,6088.6,1839,6088.4,2,6089.8,1
2023-05-18 10:40:21,6088.6,1839,6088.6,3,6089.8,1
2023-05-18 10:40:21,6088.6,1839,6089.0,1,6090.8,2
2023-05-18 10:40:22,6088.6,1839,6089.0,1,6090.6,3
2023-05-18 10:40:22,6088.6,1839,6088.8,1,6090.6,3
